Local time,Open,High,Low,Close,Volume
17.01.2024 22:00:00.000 GMT+0100,103.131,103.138,103.113,103.117,2.7269
17.01.2024 23:00:00.000 GMT+0100,103.117,103.117,103.117,103.117,0
18.01.2024 00:00:00.000 GMT+0100,103.117,103.117,103.117,103.117,0
18.01.2024 01:00:00.000 GMT+0100,103.117,103.117,103.117,103.117,0
18.01.2024 02:00:00.000 GMT+0100,103.029,103.054,102.974,103.014,7.6169
18.01.2024 03:00:00.000 GMT+0100,103.022,103.055,102.963,103.049,5.22
18.01.2024 04:00:00.000 GMT+0100,103.053,103.081,103.004,103.036,5.592
18.01.2024 05:00:00.000 GMT+0100,103.038,103.065,103.020,103.036,3.516
18.01.2024 06:00:00.000 GMT+0100,103.037,103.077,103.011,103.023,4.128
18.01.2024 07:00:00.000 GMT+0100,103.021,103.022,102.897,102.935,6.636
18.01.2024 08:00:00.000 GMT+0100,102.934,103.050,102.915,103.033,9.588
18.01.2024 09:00:00.000 GMT+0100,103.035,103.134,103.031,103.117,11.574
18.01.2024 10:00:00.000 GMT+0100,103.114,103.146,102.971,103.087,10.434
18.01.2024 11:00:00.000 GMT+0100,103.090,103.093,103.005,103.014,8.772
18.01.2024 12:00:00.000 GMT+0100,103.014,103.090,103.008,103.047,6.954
18.01.2024 13:00:00.000 GMT+0100,103.042,103.156,103.004,103.136,8.844
18.01.2024 14:00:00.000 GMT+0100,103.139,103.387,103.132,103.374,17.586
18.01.2024 15:00:00.000 GMT+0100,103.376,103.381,103.209,103.271,18.684
18.01.2024 16:00:00.000 GMT+0100,103.271,103.387,103.196,103.348,16.83
18.01.2024 17:00:00.000 GMT+0100,103.351,103.370,103.196,103.271,12.198
18.01.2024 18:00:00.000 GMT+0100,103.275,103.370,103.263,103.310,9.678
18.01.2024 19:00:00.000 GMT+0100,103.301,103.350,103.243,103.256,9
18.01.2024 20:00:00.000 GMT+0100,103.253,103.302,103.211,103.295,6.768
18.01.2024 21:00:00.000 GMT+0100,103.288,103.300,103.216,103.219,6.414
18.01.2024 22:00:00.000 GMT+0100,103.221,103.230,103.150,103.167,2.4
18.01.2024 23:00:00.000 GMT+0100,103.167,103.167,103.167,103.167,0
19.01.2024 00:00:00.000 GMT+0100,103.167,103.167,103.167,103.167,0
19.01.2024 01:00:00.000 GMT+0100,103.167,103.167,103.167,103.167,0
19.01.2024 02:00:00.000 GMT+0100,103.118,103.192,103.113,103.129,6.696
